subject	BlockReport	condition	trial_num	yn	setsize	response	error	message	feedback	rt
10	experiment	RVvGV	307	0	12	1	0	TNEG	TNEG	320
10	experiment	RVvGV	308	0	12	1	0	TNEG	TNEG	324
10	experiment	RVvGV	309	0	3	1	0	TNEG	TNEG	353
10	experiment	RVvGV	310	0	6	1	0	TNEG	TNEG	437
10	experiment	RVvGV	311	0	12	1	0	TNEG	TNEG	341
10	experiment	RVvGV	312	0	3	1	0	TNEG	TNEG	329
10	experiment	RVvGV	313	0	12	1	0	TNEG	TNEG	301
10	experiment	RVvGV	314	0	6	1	0	TNEG	TNEG	321
10	experiment	RVvGV	315	0	6	1	0	TNEG	TNEG	309
10	experiment	RVvGV	316	1	18	40	0	HIT	HIT	249
10	experiment	RVvGV	317	0	3	1	0	TNEG	TNEG	325
10	experiment	RVvGV	318	0	12	1	0	TNEG	TNEG	328
10	experiment	RVvGV	319	0	6	1	0	TNEG	TNEG	302
10	experiment	RVvGV	320	1	3	40	0	HIT	HIT	284
10	experiment	RVvGV	321	1	3	40	0	HIT	HIT	256
10	experiment	RVvGV	322	0	3	1	0	TNEG	TNEG	298
10	experiment	RVvGV	323	1	18	40	0	HIT	HIT	233
10	experiment	RVvGV	324	1	18	40	0	HIT	HIT	293
10	experiment	RVvGV	325	0	12	1	0	TNEG	TNEG	312
10	experiment	RVvGV	326	0	6	1	0	TNEG	TNEG	297
10	experiment	RVvGV	327	1	3	40	0	HIT	HIT	281
10	experiment	RVvGV	328	1	6	40	0	HIT	HIT	253
10	experiment	RVvGV	329	0	12	1	0	TNEG	TNEG	313
10	experiment	RVvGV	330	1	3	40	0	HIT	HIT	273
10	experiment	RVvGV	331	1	3	40	0	HIT	HIT	269
10	experiment	RVvGV	332	1	18	40	0	HIT	HIT	273
10	experiment	RVvGV	333	0	18	1	0	TNEG	TNEG	329
10	experiment	RVvGV	334	1	3	40	0	HIT	HIT	285
10	experiment	RVvGV	335	1	6	40	0	HIT	HIT	309
10	experiment	RVvGV	336	1	3	40	0	HIT	HIT	253
10	experiment	RVvGV	337	1	18	40	0	HIT	HIT	244
10	experiment	RVvGV	338	0	18	1	0	TNEG	TNEG	321
10	experiment	RVvGV	339	1	3	40	0	HIT	HIT	253
10	experiment	RVvGV	340	0	6	1	0	TNEG	TNEG	321
10	experiment	RVvGV	341	0	18	1	0	TNEG	TNEG	304
10	experiment	RVvGV	342	0	3	1	0	TNEG	TNEG	313
10	experiment	RVvGV	343	0	18	1	0	TNEG	TNEG	356
10	experiment	RVvGV	344	1	3	40	0	HIT	HIT	241
10	experiment	RVvGV	345	0	6	1	0	TNEG	TNEG	325
10	experiment	RVvGV	346	1	6	40	0	HIT	HIT	233
10	experiment	RVvGV	347	0	12	1	0	TNEG	TNEG	297
10	experiment	RVvGV	348	0	3	1	0	TNEG	TNEG	305
10	experiment	RVvGV	349	0	12	1	0	TNEG	TNEG	337
10	experiment	RVvGV	350	0	12	1	0	TNEG	TNEG	321
10	experiment	RVvGV	351	0	3	1	0	TNEG	TNEG	321
10	experiment	RVvGV	352	1	18	40	0	HIT	HIT	248
10	experiment	RVvGV	353	0	18	1	0	TNEG	TNEG	288
10	experiment	RVvGV	354	1	12	40	0	HIT	HIT	249
10	experiment	RVvGV	355	1	3	40	0	HIT	HIT	289
10	experiment	RVvGV	356	1	6	40	0	HIT	HIT	293
10	experiment	RVvGV	357	0	18	40	1	FA	FA	313
10	experiment	RVvGV	358	1	18	40	0	HIT	HIT	312
10	experiment	RVvGV	359	1	3	40	0	HIT	HIT	293
10	experiment	RVvGV	360	0	3	1	0	TNEG	TNEG	285
10	experiment	RVvGV	361	0	6	1	0	TNEG	TNEG	325
10	experiment	RVvGV	362	0	12	1	0	TNEG	TNEG	325
10	experiment	RVvGV	363	1	12	40	0	HIT	HIT	321
10	experiment	RVvGV	364	1	3	40	0	HIT	HIT	296
10	experiment	RVvGV	365	1	18	40	0	HIT	HIT	288
10	experiment	RVvGV	366	0	12	1	0	TNEG	TNEG	289
10	experiment	RVvGV	367	1	6	40	0	HIT	HIT	277
10	experiment	RVvGV	368	0	12	1	0	TNEG	TNEG	301
10	experiment	RVvGV	369	0	3	1	0	TNEG	TNEG	345
10	experiment	RVvGV	370	0	12	1	0	TNEG	TNEG	348
10	experiment	RVvGV	371	0	3	1	0	TNEG	TNEG	381
10	experiment	RVvGV	372	0	12	1	0	TNEG	TNEG	320
10	experiment	RVvGV	373	1	12	1	1	MISS	MISS	333
10	experiment	RVvGV	374	0	18	1	0	TNEG	TNEG	416
10	experiment	RVvGV	375	1	3	40	0	HIT	HIT	301
10	experiment	RVvGV	376	1	12	40	0	HIT	HIT	325
10	experiment	RVvGV	377	0	12	1	0	TNEG	TNEG	321
10	experiment	RVvGV	378	0	3	1	0	TNEG	TNEG	453
10	experiment	RVvGV	379	0	18	1	0	TNEG	TNEG	392
10	experiment	RVvGV	380	1	3	40	0	HIT	HIT	348
10	experiment	RVvGV	381	1	12	40	0	HIT	HIT	319
10	experiment	RVvGV	382	0	3	1	0	TNEG	TNEG	329
10	experiment	RVvGV	383	0	12	1	0	TNEG	TNEG	345
10	experiment	RVvGV	384	0	18	1	0	TNEG	TNEG	376
10	experiment	RVvGV	385	1	18	40	0	HIT	HIT	245
10	experiment	RVvGV	386	1	12	40	0	HIT	HIT	245
10	experiment	RVvGV	387	0	6	1	0	TNEG	TNEG	453
10	experiment	RVvGV	388	0	6	1	0	TNEG	TNEG	333
10	experiment	RVvGV	389	0	6	1	0	TNEG	TNEG	353
10	experiment	RVvGV	390	0	3	1	0	TNEG	TNEG	345
10	experiment	RVvGV	391	0	12	1	0	TNEG	TNEG	369
10	experiment	RVvGV	392	0	6	1	0	TNEG	TNEG	321
10	experiment	RVvGV	393	0	18	1	0	TNEG	TNEG	360
10	experiment	RVvGV	394	1	18	40	0	HIT	HIT	296
10	experiment	RVvGV	395	1	3	40	0	HIT	HIT	254
10	experiment	RVvGV	396	1	18	40	0	HIT	HIT	221
10	experiment	RVvGV	397	1	3	40	0	HIT	HIT	230
10	experiment	RVvGV	398	0	12	1	0	TNEG	TNEG	317
10	experiment	RVvGV	399	1	3	40	0	HIT	HIT	253
10	experiment	RVvGV	400	1	12	40	0	HIT	HIT	325
10	practice	RVvGV	1	0	18	1	0	TNEG	TNEG	502
10	practice	RVvGV	2	1	6	40	0	HIT	HIT	370
10	practice	RVvGV	3	1	12	40	0	HIT	HIT	243
10	practice	RVvGV	4	0	3	1	0	TNEG	TNEG	300
10	practice	RVvGV	5	1	18	40	0	HIT	HIT	336
10	practice	RVvGV	6	1	6	40	0	HIT	HIT	229
10	practice	RVvGV	7	1	12	40	0	HIT	HIT	214
10	practice	RVvGV	8	0	12	1	0	TNEG	TNEG	289
10	practice	RVvGV	9	1	12	40	0	HIT	HIT	318
10	practice	RVvGV	10	0	3	1	0	TNEG	TNEG	348
10	experiment	RVvGV	1	1	3	40	0	HIT	HIT	254
10	experiment	RVvGV	2	0	6	40	1	FA	FA	221
10	experiment	RVvGV	3	0	3	1	0	TNEG	TNEG	304
10	experiment	RVvGV	4	1	6	40	0	HIT	HIT	258
10	experiment	RVvGV	5	1	6	40	0	HIT	HIT	316
10	experiment	RVvGV	6	1	18	40	0	HIT	HIT	336
10	experiment	RVvGV	7	0	3	1	0	TNEG	TNEG	347
10	experiment	RVvGV	8	1	12	40	0	HIT	HIT	297
10	experiment	RVvGV	9	0	12	1	0	TNEG	TNEG	325
10	experiment	RVvGV	10	0	12	1	0	TNEG	TNEG	389
10	experiment	RVvGV	11	0	18	1	0	TNEG	TNEG	351
10	experiment	RVvGV	12	0	3	1	0	TNEG	TNEG	327
10	experiment	RVvGV	13	0	6	1	0	TNEG	TNEG	344
10	experiment	RVvGV	14	0	6	1	0	TNEG	TNEG	331
10	experiment	RVvGV	15	0	6	1	0	TNEG	TNEG	312
10	experiment	RVvGV	16	0	12	1	0	TNEG	TNEG	449
10	experiment	RVvGV	17	1	12	40	0	HIT	HIT	289
10	experiment	RVvGV	18	1	6	40	0	HIT	HIT	247
10	experiment	RVvGV	19	1	3	40	0	HIT	HIT	255
10	experiment	RVvGV	20	1	3	40	0	HIT	HIT	241
10	experiment	RVvGV	21	0	6	1	0	TNEG	TNEG	341
10	experiment	RVvGV	22	1	3	40	0	HIT	HIT	262
10	experiment	RVvGV	23	0	6	1	0	TNEG	TNEG	307
10	experiment	RVvGV	24	1	12	40	0	HIT	HIT	244
10	experiment	RVvGV	25	0	12	1	0	TNEG	TNEG	287
10	experiment	RVvGV	26	0	3	1	0	TNEG	TNEG	327
10	experiment	RVvGV	27	1	3	40	0	HIT	HIT	243
10	experiment	RVvGV	28	1	6	40	0	HIT	HIT	255
10	experiment	RVvGV	29	1	3	40	0	HIT	HIT	251
10	experiment	RVvGV	30	1	3	40	0	HIT	HIT	263
10	experiment	RVvGV	31	0	6	1	0	TNEG	TNEG	330
10	experiment	RVvGV	32	0	6	1	0	TNEG	TNEG	457
10	experiment	RVvGV	33	0	18	1	0	TNEG	TNEG	327
10	experiment	RVvGV	34	0	12	1	0	TNEG	TNEG	318
10	experiment	RVvGV	35	0	6	1	0	TNEG	TNEG	286
10	experiment	RVvGV	36	1	12	40	0	HIT	HIT	358
10	experiment	RVvGV	37	0	6	1	0	TNEG	TNEG	322
10	experiment	RVvGV	38	1	3	40	0	HIT	HIT	314
10	experiment	RVvGV	39	0	3	1	0	TNEG	TNEG	298
10	experiment	RVvGV	40	0	12	1	0	TNEG	TNEG	290
10	experiment	RVvGV	41	1	12	40	0	HIT	HIT	314
10	experiment	RVvGV	42	1	12	40	0	HIT	HIT	270
10	experiment	RVvGV	43	0	6	1	0	TNEG	TNEG	322
10	experiment	RVvGV	44	0	12	1	0	TNEG	TNEG	306
10	experiment	RVvGV	45	0	6	1	0	TNEG	TNEG	309
10	experiment	RVvGV	46	1	18	40	0	HIT	HIT	333
10	experiment	RVvGV	47	0	18	1	0	TNEG	TNEG	303
10	experiment	RVvGV	48	1	3	40	0	HIT	HIT	377
10	experiment	RVvGV	49	1	3	40	0	HIT	HIT	281
10	experiment	RVvGV	50	1	18	40	0	HIT	HIT	484
10	experiment	RVvGV	51	0	18	1	0	TNEG	TNEG	317
10	experiment	RVvGV	52	1	12	40	0	HIT	HIT	321
10	experiment	RVvGV	53	1	6	40	0	HIT	HIT	336
10	experiment	RVvGV	54	0	12	1	0	TNEG	TNEG	324
10	experiment	RVvGV	55	0	3	1	0	TNEG	TNEG	333
10	experiment	RVvGV	56	1	18	40	0	HIT	HIT	288
10	experiment	RVvGV	57	1	3	40	0	HIT	HIT	257
10	experiment	RVvGV	58	0	18	1	0	TNEG	TNEG	325
10	experiment	RVvGV	59	0	6	1	0	TNEG	TNEG	301
10	experiment	RVvGV	60	0	3	1	0	TNEG	TNEG	337
10	experiment	RVvGV	61	0	12	1	0	TNEG	TNEG	405
10	experiment	RVvGV	62	1	18	40	0	HIT	HIT	357
10	experiment	RVvGV	63	1	6	40	0	HIT	HIT	289
10	experiment	RVvGV	64	1	3	40	0	HIT	HIT	309
10	experiment	RVvGV	65	0	18	1	0	TNEG	TNEG	308
10	experiment	RVvGV	66	1	6	40	0	HIT	HIT	277
10	experiment	RVvGV	67	1	3	40	0	HIT	HIT	325
10	experiment	RVvGV	68	0	6	1	0	TNEG	TNEG	361
10	experiment	RVvGV	69	0	12	1	0	TNEG	TNEG	364
10	experiment	RVvGV	70	1	3	40	0	HIT	HIT	322
10	experiment	RVvGV	71	1	6	40	0	HIT	HIT	324
10	experiment	RVvGV	72	0	18	1	0	TNEG	TNEG	329
10	experiment	RVvGV	73	0	3	1	0	TNEG	TNEG	349
10	experiment	RVvGV	74	0	6	1	0	TNEG	TNEG	389
10	experiment	RVvGV	75	0	12	1	0	TNEG	TNEG	405
10	experiment	RVvGV	76	0	6	1	0	TNEG	TNEG	341
10	experiment	RVvGV	77	1	6	40	0	HIT	HIT	269
10	experiment	RVvGV	78	0	18	1	0	TNEG	TNEG	313
10	experiment	RVvGV	79	0	12	1	0	TNEG	TNEG	328
10	experiment	RVvGV	80	1	12	1	1	MISS	MISS	333
10	experiment	RVvGV	81	0	6	1	0	TNEG	TNEG	369
10	experiment	RVvGV	82	0	6	1	0	TNEG	TNEG	349
10	experiment	RVvGV	83	0	6	1	0	TNEG	TNEG	345
10	experiment	RVvGV	84	1	18	40	0	HIT	HIT	381
10	experiment	RVvGV	85	1	12	40	0	HIT	HIT	241
10	experiment	RVvGV	86	0	6	1	0	TNEG	TNEG	341
10	experiment	RVvGV	87	0	6	1	0	TNEG	TNEG	373
10	experiment	RVvGV	88	1	12	40	0	HIT	HIT	285
10	experiment	RVvGV	89	1	18	40	0	HIT	HIT	322
10	experiment	RVvGV	90	0	3	1	0	TNEG	TNEG	313
10	experiment	RVvGV	91	0	6	1	0	TNEG	TNEG	329
10	experiment	RVvGV	92	0	12	1	0	TNEG	TNEG	317
10	experiment	RVvGV	93	1	6	40	0	HIT	HIT	320
10	experiment	RVvGV	94	1	18	40	0	HIT	HIT	293
10	experiment	RVvGV	95	1	18	40	0	HIT	HIT	233
10	experiment	RVvGV	96	1	6	40	0	HIT	HIT	257
10	experiment	RVvGV	97	0	12	1	0	TNEG	TNEG	352
10	experiment	RVvGV	98	1	12	40	0	HIT	HIT	277
10	experiment	RVvGV	99	1	18	40	0	HIT	HIT	281
10	experiment	RVvGV	100	0	6	1	0	TNEG	TNEG	309
10	experiment	RVvGV	101	0	12	1	0	TNEG	TNEG	349
10	experiment	RVvGV	102	1	18	40	0	HIT	HIT	369
10	experiment	RVvGV	103	1	6	40	0	HIT	HIT	273
10	experiment	RVvGV	104	0	18	1	0	TNEG	TNEG	307
10	experiment	RVvGV	105	1	3	40	0	HIT	HIT	285
10	experiment	RVvGV	106	1	12	40	0	HIT	HIT	249
10	experiment	RVvGV	107	0	3	1	0	TNEG	TNEG	333
10	experiment	RVvGV	108	1	3	40	0	HIT	HIT	245
10	experiment	RVvGV	109	1	12	40	0	HIT	HIT	257
10	experiment	RVvGV	110	0	6	1	0	TNEG	TNEG	340
10	experiment	RVvGV	111	0	6	1	0	TNEG	TNEG	330
10	experiment	RVvGV	112	0	12	1	0	TNEG	TNEG	337
10	experiment	RVvGV	113	1	12	40	0	HIT	HIT	249
10	experiment	RVvGV	114	0	6	1	0	TNEG	TNEG	305
10	experiment	RVvGV	115	0	3	1	0	TNEG	TNEG	321
10	experiment	RVvGV	116	0	12	1	0	TNEG	TNEG	337
10	experiment	RVvGV	117	0	6	1	0	TNEG	TNEG	337
10	experiment	RVvGV	118	0	6	1	0	TNEG	TNEG	332
10	experiment	RVvGV	119	0	6	1	0	TNEG	TNEG	353
10	experiment	RVvGV	120	0	6	1	0	TNEG	TNEG	349
10	experiment	RVvGV	121	1	3	40	0	HIT	HIT	313
10	experiment	RVvGV	122	0	3	1	0	TNEG	TNEG	325
10	experiment	RVvGV	123	0	6	1	0	TNEG	TNEG	309
10	experiment	RVvGV	124	0	3	1	0	TNEG	TNEG	373
10	experiment	RVvGV	125	0	18	1	0	TNEG	TNEG	329
10	experiment	RVvGV	126	0	6	1	0	TNEG	TNEG	305
10	experiment	RVvGV	127	0	18	1	0	TNEG	TNEG	297
10	experiment	RVvGV	128	0	3	1	0	TNEG	TNEG	281
10	experiment	RVvGV	129	0	3	1	0	TNEG	TNEG	341
10	experiment	RVvGV	130	1	6	40	0	HIT	HIT	385
10	experiment	RVvGV	131	0	3	1	0	TNEG	TNEG	341
10	experiment	RVvGV	132	1	12	40	0	HIT	HIT	281
10	experiment	RVvGV	133	0	12	1	0	TNEG	TNEG	313
10	experiment	RVvGV	134	1	6	40	0	HIT	HIT	321
10	experiment	RVvGV	135	1	6	40	0	HIT	HIT	588
10	experiment	RVvGV	136	1	3	40	0	HIT	HIT	305
10	experiment	RVvGV	137	1	6	40	0	HIT	HIT	262
10	experiment	RVvGV	138	1	18	40	0	HIT	HIT	324
10	experiment	RVvGV	139	0	3	1	0	TNEG	TNEG	305
10	experiment	RVvGV	140	0	12	1	0	TNEG	TNEG	440
10	experiment	RVvGV	141	0	3	1	0	TNEG	TNEG	353
10	experiment	RVvGV	142	1	18	40	0	HIT	HIT	356
10	experiment	RVvGV	143	0	12	1	0	TNEG	TNEG	317
10	experiment	RVvGV	144	0	6	1	0	TNEG	TNEG	313
10	experiment	RVvGV	145	0	3	1	0	TNEG	TNEG	357
10	experiment	RVvGV	146	0	3	1	0	TNEG	TNEG	289
10	experiment	RVvGV	147	1	6	40	0	HIT	HIT	341
10	experiment	RVvGV	148	1	18	40	0	HIT	HIT	309
10	experiment	RVvGV	149	0	6	1	0	TNEG	TNEG	305
10	experiment	RVvGV	150	0	18	1	0	TNEG	TNEG	301
10	experiment	RVvGV	151	0	3	1	0	TNEG	TNEG	345
10	experiment	RVvGV	152	1	18	40	0	HIT	HIT	245
10	experiment	RVvGV	153	0	18	1	0	TNEG	TNEG	312
10	experiment	RVvGV	154	0	12	1	0	TNEG	TNEG	300
10	experiment	RVvGV	155	0	18	1	0	TNEG	TNEG	301
10	experiment	RVvGV	156	1	6	40	0	HIT	HIT	325
10	experiment	RVvGV	157	0	12	1	0	TNEG	TNEG	317
10	experiment	RVvGV	158	0	3	1	0	TNEG	TNEG	389
10	experiment	RVvGV	159	0	18	1	0	TNEG	TNEG	336
10	experiment	RVvGV	160	0	6	1	0	TNEG	TNEG	321
10	experiment	RVvGV	161	0	6	1	0	TNEG	TNEG	322
10	experiment	RVvGV	162	1	3	40	0	HIT	HIT	304
10	experiment	RVvGV	163	0	6	1	0	TNEG	TNEG	321
10	experiment	RVvGV	164	1	12	40	0	HIT	HIT	572
10	experiment	RVvGV	165	0	3	1	0	TNEG	TNEG	337
10	experiment	RVvGV	166	0	12	1	0	TNEG	TNEG	365
10	experiment	RVvGV	167	1	18	1	1	MISS	MISS	304
10	experiment	RVvGV	168	0	3	1	0	TNEG	TNEG	385
10	experiment	RVvGV	169	0	3	1	0	TNEG	TNEG	325
10	experiment	RVvGV	170	0	18	1	0	TNEG	TNEG	365
10	experiment	RVvGV	171	0	12	1	0	TNEG	TNEG	348
10	experiment	RVvGV	172	0	3	1	0	TNEG	TNEG	321
10	experiment	RVvGV	173	0	18	1	0	TNEG	TNEG	313
10	experiment	RVvGV	174	1	18	40	0	HIT	HIT	368
10	experiment	RVvGV	175	1	6	40	0	HIT	HIT	265
10	experiment	RVvGV	176	1	3	40	0	HIT	HIT	281
10	experiment	RVvGV	177	0	12	1	0	TNEG	TNEG	297
10	experiment	RVvGV	178	0	3	1	0	TNEG	TNEG	324
10	experiment	RVvGV	179	1	12	40	0	HIT	HIT	313
10	experiment	RVvGV	180	0	3	1	0	TNEG	TNEG	317
10	experiment	RVvGV	181	1	6	40	0	HIT	HIT	359
10	experiment	RVvGV	182	0	6	1	0	TNEG	TNEG	274
10	experiment	RVvGV	183	1	12	40	0	HIT	HIT	321
10	experiment	RVvGV	184	0	12	1	0	TNEG	TNEG	297
10	experiment	RVvGV	185	1	12	40	0	HIT	HIT	297
10	experiment	RVvGV	186	0	12	1	0	TNEG	TNEG	309
10	experiment	RVvGV	187	1	12	40	0	HIT	HIT	251
10	experiment	RVvGV	188	1	6	40	0	HIT	HIT	261
10	experiment	RVvGV	189	1	3	40	0	HIT	HIT	274
10	experiment	RVvGV	190	1	6	40	0	HIT	HIT	257
10	experiment	RVvGV	191	1	3	40	0	HIT	HIT	301
10	experiment	RVvGV	192	0	3	1	0	TNEG	TNEG	365
10	experiment	RVvGV	193	0	6	1	0	TNEG	TNEG	374
10	experiment	RVvGV	194	0	12	1	0	TNEG	TNEG	413
10	experiment	RVvGV	195	0	18	1	0	TNEG	TNEG	325
10	experiment	RVvGV	196	1	18	40	0	HIT	HIT	359
10	experiment	RVvGV	197	1	18	40	0	HIT	HIT	329
10	experiment	RVvGV	198	0	6	1	0	TNEG	TNEG	313
10	experiment	RVvGV	199	1	6	40	0	HIT	HIT	393
10	experiment	RVvGV	200	1	3	40	0	HIT	HIT	313
10	experiment	RVvGV	201	1	18	40	0	HIT	HIT	329
10	experiment	RVvGV	202	1	12	40	0	HIT	HIT	297
10	experiment	RVvGV	203	1	12	40	0	HIT	HIT	265
10	experiment	RVvGV	204	1	3	40	0	HIT	HIT	225
10	experiment	RVvGV	205	1	3	40	0	HIT	HIT	276
10	experiment	RVvGV	206	1	6	40	0	HIT	HIT	261
10	experiment	RVvGV	207	0	12	1	0	TNEG	TNEG	297
10	experiment	RVvGV	208	1	18	40	0	HIT	HIT	373
10	experiment	RVvGV	209	1	18	40	0	HIT	HIT	249
10	experiment	RVvGV	210	0	3	1	0	TNEG	TNEG	337
10	experiment	RVvGV	211	1	3	40	0	HIT	HIT	337
10	experiment	RVvGV	212	0	6	1	0	TNEG	TNEG	341
10	experiment	RVvGV	213	1	12	40	0	HIT	HIT	335
10	experiment	RVvGV	214	0	18	1	0	TNEG	TNEG	333
10	experiment	RVvGV	215	0	3	1	0	TNEG	TNEG	337
10	experiment	RVvGV	216	0	18	1	0	TNEG	TNEG	356
10	experiment	RVvGV	217	1	12	40	0	HIT	HIT	257
10	experiment	RVvGV	218	0	18	1	0	TNEG	TNEG	337
10	experiment	RVvGV	219	0	18	1	0	TNEG	TNEG	324
10	experiment	RVvGV	220	0	18	1	0	TNEG	TNEG	353
10	experiment	RVvGV	221	1	12	40	0	HIT	HIT	309
10	experiment	RVvGV	222	0	6	1	0	TNEG	TNEG	345
10	experiment	RVvGV	223	0	12	1	0	TNEG	TNEG	341
10	experiment	RVvGV	224	1	6	40	0	HIT	HIT	340
10	experiment	RVvGV	225	1	18	40	0	HIT	HIT	313
10	experiment	RVvGV	226	1	18	40	0	HIT	HIT	300
10	experiment	RVvGV	227	0	18	1	0	TNEG	TNEG	305
10	experiment	RVvGV	228	1	12	40	0	HIT	HIT	237
10	experiment	RVvGV	229	1	18	40	0	HIT	HIT	245
10	experiment	RVvGV	230	1	12	40	0	HIT	HIT	249
10	experiment	RVvGV	231	0	3	1	0	TNEG	TNEG	340
10	experiment	RVvGV	232	1	12	40	0	HIT	HIT	257
10	experiment	RVvGV	233	0	12	1	0	TNEG	TNEG	321
10	experiment	RVvGV	234	1	6	40	0	HIT	HIT	281
10	experiment	RVvGV	235	0	6	1	0	TNEG	TNEG	301
10	experiment	RVvGV	236	0	12	1	0	TNEG	TNEG	337
10	experiment	RVvGV	237	1	6	40	0	HIT	HIT	245
10	experiment	RVvGV	238	0	6	1	0	TNEG	TNEG	317
10	experiment	RVvGV	239	1	3	40	0	HIT	HIT	245
10	experiment	RVvGV	240	1	6	40	0	HIT	HIT	310
10	experiment	RVvGV	241	1	6	40	0	HIT	HIT	277
10	experiment	RVvGV	242	1	6	40	0	HIT	HIT	265
10	experiment	RVvGV	243	0	18	1	0	TNEG	TNEG	345
10	experiment	RVvGV	244	1	18	40	0	HIT	HIT	312
10	experiment	RVvGV	245	0	3	1	0	TNEG	TNEG	353
10	experiment	RVvGV	246	0	3	1	0	TNEG	TNEG	389
10	experiment	RVvGV	247	0	3	40	1	FA	FA	198
10	experiment	RVvGV	248	0	12	1	0	TNEG	TNEG	448
10	experiment	RVvGV	249	0	3	1	0	TNEG	TNEG	421
10	experiment	RVvGV	250	0	6	1	0	TNEG	TNEG	333
10	experiment	RVvGV	251	1	3	40	0	HIT	HIT	297
10	experiment	RVvGV	252	0	3	1	0	TNEG	TNEG	321
10	experiment	RVvGV	253	0	12	1	0	TNEG	TNEG	385
10	experiment	RVvGV	254	0	6	1	0	TNEG	TNEG	265
10	experiment	RVvGV	255	1	6	40	0	HIT	HIT	361
10	experiment	RVvGV	256	1	18	40	0	HIT	HIT	343
10	experiment	RVvGV	257	0	12	1	0	TNEG	TNEG	344
10	experiment	RVvGV	258	1	6	40	0	HIT	HIT	317
10	experiment	RVvGV	259	0	18	1	0	TNEG	TNEG	348
10	experiment	RVvGV	260	0	3	1	0	TNEG	TNEG	309
10	experiment	RVvGV	261	0	6	1	0	TNEG	TNEG	361
10	experiment	RVvGV	262	0	6	1	0	TNEG	TNEG	307
10	experiment	RVvGV	263	1	18	40	0	HIT	HIT	307
10	experiment	RVvGV	264	0	18	1	0	TNEG	TNEG	273
10	experiment	RVvGV	265	1	12	40	0	HIT	HIT	305
10	experiment	RVvGV	266	1	18	40	0	HIT	HIT	325
10	experiment	RVvGV	267	0	3	1	0	TNEG	TNEG	325
10	experiment	RVvGV	268	1	12	40	0	HIT	HIT	256
10	experiment	RVvGV	269	1	12	40	0	HIT	HIT	305
10	experiment	RVvGV	270	1	3	40	0	HIT	HIT	309
10	experiment	RVvGV	271	0	12	1	0	TNEG	TNEG	317
10	experiment	RVvGV	272	0	18	1	0	TNEG	TNEG	320
10	experiment	RVvGV	273	0	3	1	0	TNEG	TNEG	317
10	experiment	RVvGV	274	1	3	40	0	HIT	HIT	301
10	experiment	RVvGV	275	0	18	1	0	TNEG	TNEG	301
10	experiment	RVvGV	276	1	12	40	0	HIT	HIT	269
10	experiment	RVvGV	277	1	6	40	0	HIT	HIT	321
10	experiment	RVvGV	278	0	18	1	0	TNEG	TNEG	309
10	experiment	RVvGV	279	1	18	40	0	HIT	HIT	281
10	experiment	RVvGV	280	0	3	1	0	TNEG	TNEG	293
10	experiment	RVvGV	281	1	12	40	0	HIT	HIT	317
10	experiment	RVvGV	282	0	12	1	0	TNEG	TNEG	289
10	experiment	RVvGV	283	1	12	40	0	HIT	HIT	245
10	experiment	RVvGV	284	0	12	1	0	TNEG	TNEG	325
10	experiment	RVvGV	285	1	6	40	0	HIT	HIT	237
10	experiment	RVvGV	286	0	3	1	0	TNEG	TNEG	364
10	experiment	RVvGV	287	1	12	40	0	HIT	HIT	260
10	experiment	RVvGV	288	1	18	1	1	MISS	MISS	285
10	experiment	RVvGV	289	1	12	40	0	HIT	HIT	321
10	experiment	RVvGV	290	0	6	1	0	TNEG	TNEG	305
10	experiment	RVvGV	291	1	12	40	0	HIT	HIT	377
10	experiment	RVvGV	292	1	18	40	0	HIT	HIT	317
10	experiment	RVvGV	293	1	6	40	0	HIT	HIT	305
10	experiment	RVvGV	294	0	12	1	0	TNEG	TNEG	337
10	experiment	RVvGV	295	1	6	40	0	HIT	HIT	329
10	experiment	RVvGV	296	0	6	1	0	TNEG	TNEG	377
10	experiment	RVvGV	297	1	12	40	0	HIT	HIT	273
10	experiment	RVvGV	298	1	6	40	0	HIT	HIT	289
10	experiment	RVvGV	299	1	3	40	0	HIT	HIT	281
10	experiment	RVvGV	300	0	12	1	0	TNEG	TNEG	353
10	experiment	RVvGV	301	1	12	40	0	HIT	HIT	269
10	experiment	RVvGV	302	1	3	40	0	HIT	HIT	297
10	experiment	RVvGV	303	0	6	1	0	TNEG	TNEG	335
10	experiment	RVvGV	304	0	18	1	0	TNEG	TNEG	336
10	experiment	RVvGV	305	0	3	1	0	TNEG	TNEG	309
10	experiment	RVvGV	306	0	3	1	0	TNEG	TNEG	341
10	experiment	RVvGV	307	1	6	40	0	HIT	HIT	309
10	experiment	RVvGV	308	0	6	1	0	TNEG	TNEG	341
10	experiment	RVvGV	309	1	18	40	0	HIT	HIT	256
10	experiment	RVvGV	310	1	18	40	0	HIT	HIT	301
10	experiment	RVvGV	311	0	6	1	0	TNEG	TNEG	341
10	experiment	RVvGV	312	0	6	1	0	TNEG	TNEG	329
10	experiment	RVvGV	313	1	12	40	0	HIT	HIT	217
10	experiment	RVvGV	314	1	12	40	0	HIT	HIT	249
10	experiment	RVvGV	315	0	3	1	0	TNEG	TNEG	333
10	experiment	RVvGV	316	0	3	1	0	TNEG	TNEG	329
10	experiment	RVvGV	317	0	12	1	0	TNEG	TNEG	345
10	experiment	RVvGV	318	0	3	1	0	TNEG	TNEG	325
